residuals,abs_residuals,duration,groundPlane,stimulus,actual_depth
0.3145766824360652,0.3145766824360652,125,14.165390776882042,000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize,3.3824999999999945
0.24426666612971826,0.24426666612971826,125,18.95235574822112,001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize,4.134999999999993
0.2517237998262033,0.2517237998262033,125,22.179510675592084,001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize,4.4669999999999925
0.16133245825837506,0.16133245825837506,125,8.40495801096819,002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize,3.8959999999999977
0.09837609574341266,0.09837609574341266,125,8.164356963721069,000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize,3.533999999999995
0.695330794672253,0.695330794672253,125,9.032134209869396,003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize,2.877499999999998
0.3360703311990678,0.3360703311990678,125,18.667799879387072,001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize,1.8654999999999977
0.19286689784146427,0.19286689784146427,125,17.325668807481115,001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize,2.3540000000000005
0.476069932047979,0.476069932047979,125,18.626322656731816,001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize,3.3865000000000087
0.2546354241799338,0.2546354241799338,125,20.030651550568866,001808_2014-06-26_20-50-58_260595134347_rgbf000029-resize,4.249000000000012
0.139129000128562,0.139129000128562,125,27.231594395483473,002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize,3.8360000000000096
0.47956368533241167,0.47956368533241167,125,35.71435075733748,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,4.670499999999988
0.8659123513224686,0.8659123513224686,125,10.661401196716628,002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize,3.0095000000000023
0.9885982358331226,0.9885982358331226,125,32.96558503300821,002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize,2.182999999999997
0.6431598464598425,0.6431598464598425,125,34.796526826055185,000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize,3.8715000000000064
0.07414947480278827,0.07414947480278827,125,16.632991649560594,003081_2014-06-15_15-19-16_094959634447_rgbf000150-resize,3.9125000000000107
0.3298425115026803,0.3298425115026803,125,5.576511521775202,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,2.0920000000000014
0.09341504131319128,0.09341504131319128,125,11.38594592369452,001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize,2.662500000000006
0.19590961623756076,0.19590961623756076,125,19.974169961071475,001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize,3.791000000000004
0.004592073326410311,0.004592073326410311,125,18.209734661918688,001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize,3.083500000000003
0.0974913625502738,0.0974913625502738,125,5.5919783591245595,002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize,1.6837500000000027
0.6089697197550384,0.6089697197550384,125,21.7158464010581,002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize,1.6465000000000027
0.24080173329074683,0.24080173329074683,125,19.172834459547143,003083_2014-06-15_15-21-03_094959634447_rgbf000063-resize,4.140499999999986
0.2102428778046913,0.2102428778046913,125,3.0958890116960642,000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize,1.4865000000000046
0.06162495336547541,0.06162495336547541,125,14.89611111351161,000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize,3.785999999999995
0.09948041941139774,0.09948041941139774,125,12.34882649363641,001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize,4.0106666666666895
0.17453552189449906,0.17453552189449906,125,18.09172628388976,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,3.7309999999999954
0.08046389914877004,0.08046389914877004,125,10.664823740812926,003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize,2.9415000000000058
0.29953929979952193,0.29953929979952193,250,11.91317737826679,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,3.380999999999986
0.12837281610536078,0.12837281610536078,250,15.524303639345458,002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize,4.408000000000007
0.23494064308281115,0.23494064308281115,250,19.743449467077777,001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize,4.2329999999999925
0.1486835481732804,0.1486835481732804,250,29.63840999388049,002568_2014-06-24_13-59-21_094959634447_rgbf000062-resize,3.0149999999999904
0.16625732914529745,0.16625732914529745,250,10.972027795242447,002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize,1.9954999999999972
0.13007989667070263,0.13007989667070263,250,26.954451973303737,001158_2014-06-17_15-32-16_260595134347_rgbf000138-resize,4.53150000000001
0.36633279547815467,0.36633279547815467,250,12.083824048628237,002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize,1.9205000000000025
0.6345776208334473,0.6345776208334473,250,12.340757267219296,000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize,3.799500000000004
0.4272861095866367,0.4272861095866367,250,20.69156545677159,000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize,4.070500000000001
0.18757317197383264,0.18757317197383264,250,11.715239650325241,000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize,2.6784999999999988
0.26152611854984403,0.26152611854984403,250,9.336195527413247,001110_2014-06-15_17-25-28_260595134347_rgbf000150-resize,1.7115000000000005
0.19714028341485262,0.19714028341485262,250,11.625680938349673,002875_2014-06-01_15-19-00_094959634447_rgbf000151-resize,1.9674999999999967
0.3343369052996799,0.3343369052996799,250,11.624075606213012,001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize,2.4730000000000083
0.7096388151244346,0.7096388151244346,250,8.406298609581565,001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize,2.4289999999999936
0.4106684613346323,0.4106684613346323,250,28.282249848901696,001199_2014-06-17_16-03-48_260595134347_rgbf000077-resize,3.4375
0.16135330140063486,0.16135330140063486,250,19.999457360175192,003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize,3.6444999999999945
0.7038363789549131,0.7038363789549131,250,15.34903910495583,001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize,4.254999999999996
0.5203379827716553,0.5203379827716553,250,7.91768620575396,002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize,2.473500000000001
0.3086450887006322,0.3086450887006322,250,7.049977084494088,001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize,1.6564999999999959
0.5250099717401772,0.5250099717401772,250,35.43119222475438,003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,3.2574999999999945
0.12882446408617076,0.12882446408617076,250,24.355606534500392,003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize,4.003499999999995
0.2010845350777527,0.2010845350777527,250,8.475049543704081,002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize,2.843500000000005
0.2954629850577025,0.2954629850577025,250,13.241348366125557,000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize,4.328999999999993
0.24776848516979832,0.24776848516979832,250,14.429351101546246,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,1.8029999999999977
0.4849058270746105,0.4849058270746105,250,10.990036854719376,002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize,2.966999999999997
0.301671107636115,0.301671107636115,250,3.8622659094666254,001516_2014-06-20_16-25-09_260595134347_rgbf000076-resize,1.744499999999996
0.646614196781628,0.646614196781628,250,11.387296889913552,002213_2014-06-28_18-37-58_260595134347_rgbf000055-resize,3.6200000000000037
0.05527912279957814,0.05527912279957814,250,8.755513319222857,001059_2014-06-08_21-53-27_260595134347_rgbf000061-resize,2.418499999999996
0.31396609720240376,0.31396609720240376,250,10.796976226722654,000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize,2.074000000000007
0.04773147119052967,0.04773147119052967,250,17.196771274488466,001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize,4.217499999999984
0.7247511718522706,0.7247511718522706,250,54.80046590295557,000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize,3.660999999999996
0.6435830583931504,0.6435830583931504,250,6.696951333567531,003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize,3.1184999999999956
0.457653811209619,0.457653811209619,250,7.377848172936663,002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,3.144000000000004
0.5166933501537914,0.5166933501537914,250,16.12201726422563,000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize,2.848999999999993
0.2682660470409751,0.2682660470409751,250,23.07176470133362,003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize,3.9835000000000034
0.35095063408239924,0.35095063408239924,250,27.906783421951957,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,4.197499999999994
0.18792363465508177,0.18792363465508177,250,3.938570017428758,002725_2014-06-22_11-47-51_094959634447_rgbf000070-resize,2.1949999999999945
0.029348925144701554,0.029348925144701554,250,25.87613690895519,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,4.1044999999999945
0.24069432202540145,0.24069432202540145,250,8.789636111124727,002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize,2.3540000000000005
0.01836394265274255,0.01836394265274255,250,4.1736441355391865,002549_2014-06-24_13-41-39_094959634447_rgbf000022-resize,1.4759999999999993
0.15257054253781627,0.15257054253781627,250,14.165390776882042,000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize,3.382499999999995
0.17277905233468305,0.17277905233468305,250,18.95235574822112,001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize,4.134999999999994
0.08048662143232754,0.08048662143232754,250,22.179510675592084,001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize,4.4669999999999925
0.07065997846932504,0.07065997846932504,250,8.40495801096819,002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize,3.8959999999999972
0.03788599729701969,0.03788599729701969,250,8.164356963721069,000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize,3.533999999999995
0.5954006446661293,0.5954006446661293,250,9.032134209869396,003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize,2.877499999999998
0.34849019224852834,0.34849019224852834,250,18.667799879387072,001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize,1.8654999999999977
0.07531225065748576,0.07531225065748576,250,17.325668807481115,001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize,2.354
0.4939075968576846,0.4939075968576846,250,18.626322656731816,001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize,3.386500000000008
0.13872955045616164,0.13872955045616164,250,20.030651550568866,001808_2014-06-26_20-50-58_260595134347_rgbf000029-resize,4.249000000000013
0.36185352230374757,0.36185352230374757,250,27.231594395483473,002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize,3.8360000000000096
0.63981675658214,0.63981675658214,250,35.71435075733748,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,4.670499999999987
0.6890819293072774,0.6890819293072774,250,10.661401196716628,002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize,3.0095000000000023
0.5469066386451648,0.5469066386451648,250,32.96558503300821,002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize,2.1829999999999967
0.7646321007107466,0.7646321007107466,250,34.796526826055185,000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize,3.8715000000000064
0.049494595857306534,0.049494595857306534,250,16.632991649560594,003081_2014-06-15_15-19-16_094959634447_rgbf000150-resize,3.9125000000000107
0.25274475117366874,0.25274475117366874,250,5.576511521775202,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,2.092000000000002
0.09467326696536735,0.09467326696536735,250,11.38594592369452,001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize,2.662500000000006
0.1794720548971509,0.1794720548971509,250,5.5919783591245595,002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize,1.6837500000000027
0.6791260446271956,0.6791260446271956,250,21.7158464010581,002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize,1.6465000000000025
0.37705355103228677,0.37705355103228677,250,19.172834459547143,003083_2014-06-15_15-21-03_094959634447_rgbf000063-resize,4.140499999999986
0.17602489170172697,0.17602489170172697,250,3.0958890116960642,000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize,1.4865000000000046
0.1222767419896642,0.1222767419896642,250,12.34882649363641,001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize,4.0106666666666895
0.1940203899958457,0.1940203899958457,250,18.09172628388976,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,3.7309999999999954
0.05793224578728495,0.05793224578728495,250,15.893099149291922,000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize,1.9764999999999933
0.09756164233221237,0.09756164233221237,250,10.664823740812926,003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize,2.941500000000006
0.34177370584894007,0.34177370584894007,1000,11.91317737826679,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,3.380999999999986
0.00131524706767161,0.00131524706767161,1000,11.598018874569219,002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize,4.105000000000009
0.16602448106101042,0.16602448106101042,1000,15.524303639345458,002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize,4.4080000000000075
0.44847792569568967,0.44847792569568967,1000,19.743449467077777,001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize,4.232999999999992
0.25190113096354805,0.25190113096354805,1000,10.972027795242447,002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize,1.9954999999999972
0.16690234548692473,0.16690234548692473,1000,26.954451973303737,001158_2014-06-17_15-32-16_260595134347_rgbf000138-resize,4.531500000000009
0.24307196892671307,0.24307196892671307,1000,12.083824048628237,002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize,1.9205000000000025
0.47921017133957045,0.47921017133957045,1000,12.340757267219296,000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize,3.7995000000000037
0.03633978993737308,0.03633978993737308,1000,17.102760279009576,002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize,4.389000000000007
0.4675919120292331,0.4675919120292331,1000,20.69156545677159,000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize,4.070500000000001
0.020206883790406582,0.020206883790406582,1000,31.720662178139435,002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize,4.363000000000013
0.1177095264755438,0.1177095264755438,1000,11.715239650325241,000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize,2.6784999999999988
0.2295573302857884,0.2295573302857884,1000,9.336195527413247,001110_2014-06-15_17-25-28_260595134347_rgbf000150-resize,1.7115000000000005
0.20436761547640647,0.20436761547640647,1000,11.625680938349673,002875_2014-06-01_15-19-00_094959634447_rgbf000151-resize,1.9674999999999967
0.3252387312945466,0.3252387312945466,1000,11.624075606213012,001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize,2.4730000000000083
0.5812480729171581,0.5812480729171581,1000,8.406298609581565,001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize,2.428999999999993
0.5363242243874042,0.5363242243874042,1000,28.282249848901696,001199_2014-06-17_16-03-48_260595134347_rgbf000077-resize,3.4375
0.07663496340781312,0.07663496340781312,1000,19.999457360175192,003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize,3.6444999999999945
0.547600675591509,0.547600675591509,1000,15.34903910495583,001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize,4.254999999999996
0.7375855623759369,0.7375855623759369,1000,7.91768620575396,002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize,2.473500000000001
0.44147875156593713,0.44147875156593713,1000,7.049977084494088,001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize,1.6564999999999959
0.32255638443821244,0.32255638443821244,1000,35.43119222475438,003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,3.257499999999994
0.1965896859434355,0.1965896859434355,1000,24.355606534500392,003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize,4.0034999999999945
0.3209162424373785,0.3209162424373785,1000,8.475049543704081,002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize,2.8435000000000046
0.3932872480096332,0.3932872480096332,1000,13.241348366125557,000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize,4.328999999999993
0.37503972576478606,0.37503972576478606,1000,14.429351101546246,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,1.8029999999999977
0.517394307940912,0.517394307940912,1000,10.990036854719376,002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize,2.966999999999997
0.3385300088983358,0.3385300088983358,1000,3.8622659094666254,001516_2014-06-20_16-25-09_260595134347_rgbf000076-resize,1.7444999999999955
0.5549032897204346,0.5549032897204346,1000,11.387296889913552,002213_2014-06-28_18-37-58_260595134347_rgbf000055-resize,3.6200000000000037
0.03534202095320055,0.03534202095320055,1000,8.755513319222857,001059_2014-06-08_21-53-27_260595134347_rgbf000061-resize,2.418499999999996
0.37486722932581973,0.37486722932581973,1000,10.796976226722654,000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize,2.0740000000000065
0.08426456828227247,0.08426456828227247,1000,17.196771274488466,001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize,4.217499999999984
0.5060064979405238,0.5060064979405238,1000,54.80046590295557,000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize,3.6609999999999956
0.7704966605931799,0.7704966605931799,1000,6.696951333567531,003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize,3.118499999999995
0.46634315702089035,0.46634315702089035,1000,7.377848172936663,002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,3.144000000000004
0.4227496097317538,0.4227496097317538,1000,16.12201726422563,000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize,2.848999999999993
0.277654042896072,0.277654042896072,1000,23.07176470133362,003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize,3.9835000000000034
0.4659555740109216,0.4659555740109216,1000,27.906783421951957,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,4.197499999999994
0.16460393828467107,0.16460393828467107,1000,3.938570017428758,002725_2014-06-22_11-47-51_094959634447_rgbf000070-resize,2.1949999999999945
0.2062882945358564,0.2062882945358564,1000,25.87613690895519,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,4.104499999999995
0.11494258330650564,0.11494258330650564,1000,14.460306569198616,002988_2014-06-15_12-24-20_094959634447_rgbf000150-resize,4.767000000000014
0.2933902260228307,0.2933902260228307,1000,8.789636111124727,002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize,2.3540000000000005
0.01941718306923046,0.01941718306923046,1000,4.1736441355391865,002549_2014-06-24_13-41-39_094959634447_rgbf000022-resize,1.4759999999999993
0.24756768359085518,0.24756768359085518,1000,14.165390776882042,000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize,3.382499999999996
0.05404802074560888,0.05404802074560888,1000,19.081432914605553,000447_2014-06-08_16-15-46_260595134347_rgbf000130-resize,4.479000000000007
0.2129014008084733,0.2129014008084733,1000,18.95235574822112,001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize,4.134999999999994
0.0792741699742161,0.0792741699742161,1000,22.179510675592084,001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize,4.4669999999999925
0.7573740884523068,0.7573740884523068,1000,9.032134209869396,003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize,2.877499999999998
0.36484129284995837,0.36484129284995837,1000,18.667799879387072,001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize,1.8654999999999977
0.1336136840120361,0.1336136840120361,1000,17.325668807481115,001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize,2.3540000000000005
0.5196641647297033,0.5196641647297033,1000,18.626322656731816,001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize,3.3865000000000087
0.12730314374425356,0.12730314374425356,1000,20.030651550568866,001808_2014-06-26_20-50-58_260595134347_rgbf000029-resize,4.249000000000012
0.41034678554795145,0.41034678554795145,1000,27.231594395483473,002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize,3.8360000000000096
0.5468700513965847,0.5468700513965847,1000,35.71435075733748,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,4.670499999999987
0.5573708021506409,0.5573708021506409,1000,10.661401196716628,002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize,3.0095000000000023
0.47194229613058636,0.47194229613058636,1000,32.96558503300821,002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize,2.1829999999999967
0.6852583998281994,0.6852583998281994,1000,34.796526826055185,000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize,3.8715000000000064
0.32217515214533743,0.32217515214533743,1000,5.576511521775202,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,2.0920000000000014
0.08034904445175028,0.08034904445175028,1000,11.38594592369452,001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize,2.662500000000006
0.22115842635514826,0.22115842635514826,1000,5.5919783591245595,002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize,1.6837500000000027
0.7264337036601674,0.7264337036601674,1000,21.7158464010581,002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize,1.6465000000000025
0.4269164490658057,0.4269164490658057,1000,19.172834459547143,003083_2014-06-15_15-21-03_094959634447_rgbf000063-resize,4.140499999999986
0.31052466065008033,0.31052466065008033,1000,3.0958890116960642,000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize,1.4865000000000046
0.05886330455188549,0.05886330455188549,1000,14.89611111351161,000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize,3.785999999999996
0.07062022341691587,0.07062022341691587,1000,12.34882649363641,001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize,4.0106666666666895
0.30485562724489057,0.30485562724489057,1000,18.09172628388976,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,3.7309999999999954
0.001736829484801361,0.001736829484801361,1000,15.893099149291922,000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize,1.9764999999999933
0.07839671664833787,0.07839671664833787,1000,10.664823740812926,003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize,2.9415000000000058
