subjID,duration,s_residual,abs_s_residual,stimulus,error,abs_error,actual_depth,groundPlane
541423.0,1.25,0.906976787409278,0.906976787409278,001808_2014-06-26_20-50-58_260595134347_rgbf000029-resize,-2.7593309420518315,2.7593309420518315,4.249,20.030651550568866
541423.0,1.25,1.5902972952456615,1.5902972952456615,001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize,-1.6351323237636397,1.6351323237636397,3.3865,18.626322656731816
541423.0,1.25,-0.3551740481229417,0.3551740481229417,001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize,-3.4257212700691757,3.4257212700691757,3.0835,18.209734661918688
541423.0,1.25,-0.8478481363375299,0.8478481363375299,000677_2014-06-08_23-10-32_260595134347_rgbf000158-resize,-4.159919888357367,4.159919888357367,3.556,19.65196273325612
541423.0,1.25,-0.485717195619367,0.485717195619367,001516_2014-06-20_16-25-09_260595134347_rgbf000076-resize,-2.8718171249337505,2.8718171249337505,1.7445,3.8622659094666254
541423.0,1.25,-0.8472620428008991,0.8472620428008991,001417_2014-06-19_16-25-36_260595134347_rgbf000115-resize,-4.706022651780983,4.706022651780983,4.6255,49.17091269608214
541423.0,1.25,0.28637457409017075,0.28637457409017075,003081_2014-06-15_15-19-16_094959634447_rgbf000150-resize,-3.2079267969164067,3.2079267969164067,3.9125,16.632991649560594
541423.0,1.25,-0.9645330110540932,0.9645330110540932,000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize,-3.8513171249337512,3.8513171249337512,2.7239999999999998,8.707843071693064
541423.0,1.25,-1.1098148487139294,1.1098148487139294,001650_2014-06-20_12-09-00_260595134347_rgbf000087-resize,-3.6012143615101344,3.6012143615101344,1.9505,47.6804595860539
541423.0,1.25,-0.6313906136893523,0.6313906136893523,001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize,-3.1698171249337506,3.1698171249337506,2.0425,6.7629638807870815
541423.0,1.25,-0.4275455957860512,0.4275455957860512,003495_2014-05-21_16-01-51_094959634447_rgbf000100-resize,-2.7528171249337507,2.7528171249337507,1.6255,12.747278812179
541423.0,1.25,-0.01621551243774666,0.01621551243774666,001158_2014-06-17_15-32-16_260595134347_rgbf000138-resize,-3.826926796916408,3.826926796916408,4.5315,26.954451973303737
541423.0,1.25,-0.4294535924765868,0.4294535924765868,000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize,-4.3986254152046,4.3986254152046,4.8415,23.88242025565649
541423.0,1.25,-0.03398448100472834,0.03398448100472834,001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize,-3.589625415204599,3.589625415204599,4.0325,11.088139074292139
541423.0,1.25,-0.8656171049045125,0.8656171049045125,000665_2014-06-09_20-42-35_260595134347_rgbf000110-resize,-3.9226185066455592,3.9226185066455592,3.057,18.49880761375764
541423.0,1.25,-0.8117477812684595,0.8117477812684595,002375_2014-06-28_20-13-44_260595134347_rgbf000032-resize,-4.3597212700691745,4.3597212700691745,4.0175,48.76103649676905
