duration,subjID,stimulus,neg_s_residual,abs_s_residual,abs_error,error,groundPlane,actual_depth
250,487132,002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize,-0.8870492,0.8870492,3.439831255,-3.439831255,17.12852126,1.996
250,487132,000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize,-0.229705859,0.229705859,3.823611931,-3.823611931,9.740561609,4.1865
250,487132,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,-0.592940493,0.592940493,3.970351705,-3.970351705,18.09172628,3.731
250,487132,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,-0.33518153,0.33518153,2.93359148,-2.93359148,5.576511522,2.092
250,487132,002953_2014-06-08_17-32-18_094959634447_rgbf000059-resize,-0.653553509,0.653553509,2.994831255,-2.994831255,13.90502793,1.551
250,487132,002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize,-0.302387191,0.302387191,2.87109148,-2.87109148,12.02060434,2.0295
250,487132,002988_2014-06-15_12-24-20_094959634447_rgbf000150-resize,-0.534299677,0.534299677,4.404111931,-4.404111931,14.46030657,4.767
250,487132,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,-0.186679687,0.186679687,3.741611931,-3.741611931,25.87613691,4.1045
250,487132,000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize,-0.017469977,0.017469977,2.32809148,-2.32809148,3.095889012,1.4865
250,487132,001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize,-0.62823174,0.62823174,3.49209148,-3.49209148,18.47928258,2.6505
250,487132,002272_2014-06-28_18-53-56_260595134347_rgbf000067-resize,-0.436848519,0.436848519,2.581831255,-2.581831255,10.40924581,1.138
250,487132,001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize,-0.213448945,0.213448945,2.70159148,-2.70159148,4.99196035,1.86
250,487132,002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize,-0.335959516,0.335959516,4.026111931,-4.026111931,17.10276028,4.389
250,487132,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,-0.183540508,0.183540508,2.64459148,-2.64459148,14.4293511,1.803
250,487132,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,-0.409292197,0.409292197,3.620351705,-3.620351705,11.91317738,3.381
250,487132,000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize,-0.847297923,0.847297923,3.90959148,-3.90959148,11.91082763,3.068
250,487132,001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize,-0.216334846,0.216334846,2.70709148,-2.70709148,18.66779988,1.8655
250,487132,002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize,-0.55188652,0.55188652,3.34659148,-3.34659148,17.28886318,2.505
250,487132,000734_2014-06-08_17-39-11_260595134347_rgbf000128-resize,-0.183269075,0.183269075,3.735111931,-3.735111931,16.05223162,4.098
250,487132,000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize,-1.084077587,1.084077587,3.815331255,-3.815331255,25.74260985,2.3715
250,487132,002949_2014-06-26_15-57-42_094959634447_rgbf000079-resize,-0.229977291,0.229977291,2.73309148,-2.73309148,17.99500168,1.8915
250,487132,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,-0.235477663,0.235477663,3.834611931,-3.834611931,27.90678342,4.1975
250,487132,000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize,-0.322452788,0.322452788,3.454851705,-3.454851705,8.082259189,3.2155
250,487132,001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize,-0.696579681,0.696579681,3.076831255,-3.076831255,7.608284544,1.633
250,487132,003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize,-0.587964831,0.587964831,2.869831255,-2.869831255,12.37699401,1.426
250,487132,002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize,-0.535358173,0.535358173,3.31509148,-3.31509148,7.917686206,2.4735
250,487132,000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize,-0.040150043,0.040150043,4.007872156,-4.007872156,21.45352632,4.973
250,487132,001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize,-0.954600999,0.954600999,4.11409148,-4.11409148,15.98498318,3.2725
250,487132,000447_2014-06-08_16-15-46_260595134347_rgbf000130-resize,-0.383183364,0.383183364,4.116111931,-4.116111931,19.08143291,4.479
250,487132,001447_2014-06-19_17-00-32_260595134347_rgbf000082-resize,-1.408605824,1.408605824,4.97934148,-4.97934148,46.83039942,4.13775
250,487132,001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize,-0.254104847,0.254104847,3.870111931,-3.870111931,19.74344947,4.233
250,487132,002549_2014-06-24_13-41-39_094959634447_rgbf000022-resize,-0.011960528,0.011960528,2.31759148,-2.31759148,4.173644136,1.476
250,487132,000502_2014-06-08_23-02-32_260595134347_rgbf000063-resize,-0.513058023,0.513058023,3.27259148,-3.27259148,13.89728758,2.431
250,487132,003083_2014-06-15_15-21-03_094959634447_rgbf000063-resize,-0.205569226,0.205569226,3.777611931,-3.777611931,19.17283446,4.1405
250,487132,001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize,-0.670208494,0.670208494,3.57209148,-3.57209148,13.90986971,2.7305
250,487132,000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize,-1.042489827,1.042489827,4.28159148,-4.28159148,19.62928538,3.44
250,487132,000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize,-0.026643314,0.026643314,3.436611931,-3.436611931,12.34075727,3.7995
250,487132,001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize,-0.446546565,0.446546565,3.691351705,-3.691351705,8.994872109,3.452
250,487132,001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize,-0.137444453,0.137444453,3.647778597,-3.647778597,12.34882649,4.010666667
250,487132,002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize,-0.082135874,0.082135874,2.996851705,-2.996851705,44.47386082,2.7575
250,487132,003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize,-0.270117562,0.270117562,2.80959148,-2.80959148,14.40337639,1.968
250,487132,000368_2014-06-09_15-53-01_260595134347_rgbf000155-resize,-1.144156816,1.144156816,3.929831255,-3.929831255,21.09070096,2.486
250,487132,002763_2014-06-22_19-13-10_094959634447_rgbf000075-resize,-0.120968909,0.120968909,2.52534148,-2.52534148,5.591978359,1.68375
250,487132,002209_2014-06-28_18-36-10_260595134347_rgbf000051-resize,-0.3168167,0.3168167,2.89859148,-2.89859148,12.96206883,2.057
250,487132,001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize,-0.565257533,0.565257533,4.463111931,-4.463111931,35.55232951,4.826
250,487132,000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize,-0.130146786,0.130146786,3.088351705,-3.088351705,16.12201726,2.849
250,487132,002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize,-0.753501576,0.753501576,4.276351705,-4.276351705,41.59614038,4.037
250,487132,001810_2014-06-26_20-51-35_260595134347_rgbf000040-resize,-0.419397392,0.419397392,3.09409148,-3.09409148,22.41139141,2.2525
250,487132,002875_2014-06-01_15-19-00_094959634447_rgbf000151-resize,-0.872094982,0.872094982,3.411331255,-3.411331255,11.62568094,1.9675
250,487132,001092_2014-06-15_17-34-58_260595134347_rgbf000171-resize,-0.650794246,0.650794246,3.53509148,-3.53509148,9.164038325,2.6935
250,487132,002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize,-0.245193864,0.245193864,2.76209148,-2.76209148,12.08382405,1.9205
250,487132,001167_2014-06-17_15-38-07_260595134347_rgbf000108-resize,-0.208464205,0.208464205,2.69209148,-2.69209148,12.01905066,1.8505
250,487132,003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize,-0.551759881,0.551759881,2.800831255,-2.800831255,20.78817272,1.357
250,420492,001808_2014-06-26_20-50-58_260595134347_rgbf000029-resize,-0.298746934,0.298746934,3.922358667,-3.922358667,20.03065155,4.249
250,420492,001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize,-0.340480772,0.340480772,3.410141333,-3.410141333,18.20973466,3.0835
250,420492,000677_2014-06-08_23-10-32_260595134347_rgbf000158-resize,-0.588405973,0.588405973,3.882641333,-3.882641333,19.65196273,3.556
250,420492,001650_2014-06-20_12-09-00_260595134347_rgbf000087-resize,-1.052550334,1.052550334,3.583706667,-3.583706667,47.68045959,1.9505
250,420492,003495_2014-05-21_16-01-51_094959634447_rgbf000100-resize,-0.228737106,0.228737106,2.605424,-2.605424,12.74727881,1.6255
250,420492,001158_2014-06-17_15-32-16_260595134347_rgbf000138-resize,-1.100260011,1.100260011,4.858141333,-4.858141333,26.95445197,4.5315
250,420492,000556_2014-06-09_22-42-56_260595134347_rgbf000214-resize,-2.569485265,2.569485265,6.474706667,-6.474706667,23.88242026,4.8415
250,420492,001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize,-0.185147344,0.185147344,3.705858667,-3.705858667,11.08813907,4.0325
250,420492,000665_2014-06-09_20-42-35_260595134347_rgbf000110-resize,-0.326575973,0.326575973,3.383641333,-3.383641333,18.49880761,3.057
250,420492,002375_2014-06-28_20-13-44_260595134347_rgbf000032-resize,-0.83055937,0.83055937,4.344141333,-4.344141333,48.7610365,4.0175
250,420492,002568_2014-06-24_13-59-21_094959634447_rgbf000062-resize,-0.957820844,0.957820844,3.994924,-3.994924,29.63840999,3.015
250,420492,000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize,-1.138320884,1.138320884,4.338924,-4.338924,21.46386214,3.359
250,420492,001235_2014-06-17_16-37-36_260595134347_rgbf000084-resize,-1.296520774,1.296520774,4.640424,-4.640424,14.54770666,3.6605
250,420492,001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize,-0.935501254,0.935501254,4.544141333,-4.544141333,17.19677127,4.2175
250,420492,000470_2014-06-09_19-42-40_260595134347_rgbf000094-resize,-0.336564892,0.336564892,2.810924,-2.810924,22.48637943,1.831
250,420492,000109_2014-05-14_23-41-52_260595134347_rgbf000035-resize,-0.73982352,0.73982352,2.987706667,-2.987706667,6.620498201,1.3545
250,420492,002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize,-0.061354801,0.061354801,2.286424,-2.286424,40.21868783,1.3065
250,420492,002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize,-0.97603021,0.97603021,3.437873334,-3.437873334,3.042252247,1.804666667
250,420492,002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize,-1.035458398,1.035458398,4.734641333,-4.734641333,15.52430364,4.408
250,420492,002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize,-0.876471444,0.876471444,4.431641333,-4.431641333,11.59801887,4.105
250,420492,000691_2014-06-08_13-08-50_260595134347_rgbf000132-resize,-1.554940163,1.554940163,5.132924,-5.132924,14.74084621,4.153
250,420492,000929_2014-06-09_16-33-19_260595134347_rgbf000139-resize,-0.227405893,0.227405893,3.194641333,-3.194641333,19.50133801,2.868
250,420492,001584_2014-06-20_11-07-43_260595134347_rgbf000002-resize,-0.574763528,0.574763528,3.856641333,-3.856641333,17.60283414,3.53
250,420492,002279_2014-06-28_18-55-32_260595134347_rgbf000040-resize,-0.165159815,0.165159815,2.484257333,-2.484257333,15.96377228,1.504333333
250,420492,002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize,-0.214550512,0.214550512,3.170141333,-3.170141333,8.475049544,2.8435
250,420492,002344_2014-06-28_20-06-29_260595134347_rgbf000030-resize,-0.204600473,0.204600473,2.559424,-2.559424,37.33165518,1.5795
250,420492,000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize,-0.566892887,0.566892887,3.841641333,-3.841641333,33.40817061,3.515
250,420492,000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize,-0.887772137,0.887772137,3.861424,-3.861424,31.36214301,2.8815
250,420492,001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize,-0.772860774,0.772860774,3.642424,-3.642424,11.38594592,2.6625
250,420492,002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize,-0.423141946,0.423141946,2.975924,-2.975924,17.12852126,1.996
250,420492,000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize,-0.919235262,0.919235262,4.513141333,-4.513141333,9.740561609,4.1865
250,420492,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,-0.026947455,0.026947455,3.404358667,-3.404358667,18.09172628,3.731
250,420492,002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize,-0.440719711,0.440719711,3.009424,-3.009424,12.02060434,2.0295
250,420492,003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,-1.738345545,1.738345545,4.890706667,-4.890706667,35.43119222,3.2575
250,420492,003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize,-1.962901736,1.962901736,5.910424,-5.910424,17.90745438,4.9305
250,420492,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,-0.876209089,0.876209089,4.431141333,-4.431141333,25.87613691,4.1045
250,420492,001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize,-0.766564261,0.766564261,3.630424,-3.630424,18.47928258,2.6505
250,420492,001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize,-0.351781465,0.351781465,2.839924,-2.839924,4.99196035,1.86
250,420492,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,-0.519911954,0.519911954,4.343858667,-4.343858667,35.71435076,4.6705
250,420492,002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize,-0.73532461,0.73532461,4.162641333,-4.162641333,27.2315944,3.836
250,420492,000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize,-0.205086302,0.205086302,3.743858667,-3.743858667,20.69156546,4.0705
250,420492,001133_2014-06-17_14-49-16_260595134347_rgbf000100-resize,-0.932352997,0.932352997,4.538141333,-4.538141333,26.75991825,4.2115
250,420492,003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize,-0.265972035,0.265972035,3.268141333,-3.268141333,10.66482374,2.9415
250,420492,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,-0.496581825,0.496581825,3.707641333,-3.707641333,11.91317738,3.381
250,420492,000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize,-1.63891311,1.63891311,4.701206667,-4.701206667,11.91082763,3.068
250,420492,002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize,-1.343501707,1.343501707,4.138206667,-4.138206667,17.28886318,2.505
250,420492,002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize,-0.598900161,0.598900161,3.902641333,-3.902641333,15.11997681,3.576
250,420492,000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize,-0.576862366,0.576862366,3.860641333,-3.860641333,8.164356964,3.534
250,420492,000734_2014-06-08_17-39-11_260595134347_rgbf000128-resize,-0.219515811,0.219515811,3.771358667,-3.771358667,16.05223162,4.098
250,420492,000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize,-0.620170333,0.620170333,3.351424,-3.351424,25.74260985,2.3715
250,420492,000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize,-0.409742416,0.409742416,3.542141333,-3.542141333,8.082259189,3.2155
250,420492,001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize,-0.885955093,0.885955093,3.266206667,-3.266206667,7.608284544,1.633
250,420492,003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize,-0.777340244,0.777340244,3.059206667,-3.059206667,12.37699401,1.426
250,420492,000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize,-1.985201887,1.985201887,5.952924,-5.952924,21.45352632,4.973
250,420492,002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize,-0.358563807,0.358563807,4.036358667,-4.036358667,31.72066218,4.363
250,420492,001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize,-1.092933519,1.092933519,4.252424,-4.252424,15.98498318,3.2725
250,420492,003292_2014-05-14_21-53-49_094959634447_rgbf000100-resize,-1.202597788,1.202597788,4.461424,-4.461424,33.08428271,3.4815
250,420492,002639_2014-06-24_14-51-37_094959634447_rgbf000074-resize,-0.841053558,0.841053558,4.364141333,-4.364141333,16.52140679,4.0375
250,420492,001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize,-0.413133587,0.413133587,4.140358667,-4.140358667,22.17951068,4.467
250,420492,001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize,-0.892212727,0.892212727,4.461641333,-4.461641333,18.95235575,4.135
250,420492,000447_2014-06-08_16-15-46_260595134347_rgbf000130-resize,-0.4194301,0.4194301,4.152358667,-4.152358667,19.08143291,4.479
250,420492,001447_2014-06-19_17-00-32_260595134347_rgbf000082-resize,-0.240373011,0.240373011,3.811108667,-3.811108667,46.83039942,4.13775
250,420492,000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize,-1.152993308,1.152993308,4.958641333,-4.958641333,18.91549954,4.632
250,420492,002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize,-0.063171844,0.063171844,2.881641333,-2.881641333,7.204478276,2.555
250,420492,000502_2014-06-08_23-02-32_260595134347_rgbf000063-resize,-0.651390543,0.651390543,3.410924,-3.410924,13.89728758,2.431
250,420492,001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize,-0.808541014,0.808541014,3.710424,-3.710424,13.90986971,2.7305
250,420492,001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize,-0.05843002,0.05843002,3.464358667,-3.464358667,19.97416996,3.791
250,420492,000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize,-0.852072456,0.852072456,4.385141333,-4.385141333,16.71621201,4.0585
250,420492,001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize,-0.533836193,0.533836193,3.778641333,-3.778641333,8.994872109,3.452
250,420492,001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize,-0.173691189,0.173691189,3.684025333,-3.684025333,12.34882649,4.010666667
250,420492,002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize,-1.475990835,1.475990835,4.390706667,-4.390706667,44.47386082,2.7575
250,420492,003228_2014-05-14_13-42-35_094959634447_rgbf000101-resize,-0.408450082,0.408450082,2.947924,-2.947924,14.40337639,1.968
250,420492,000368_2014-06-09_15-53-01_260595134347_rgbf000155-resize,-0.680249561,0.680249561,3.465924,-3.465924,21.09070096,2.486
250,420492,001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize,-1.254786935,1.254786935,5.152641333,-5.152641333,35.55232951,4.826
250,420492,002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,-0.372225692,0.372225692,3.470641333,-3.470641333,7.377848173,3.144
250,420492,002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize,-0.840791204,0.840791204,4.363641333,-4.363641333,41.59614038,4.037
250,420492,002467_2014-06-28_20-38-07_260595134347_rgbf000026-resize,-0.557428677,0.557428677,4.415358667,-4.415358667,15.33104622,4.742
250,420492,002663_2014-06-13_15-50-26_094959634447_rgbf000075-resize,-0.561363998,0.561363998,4.422858667,-4.422858667,16.72595409,4.7495
250,420492,000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize,-1.334824562,1.334824562,4.713424,-4.713424,12.69654998,3.7335
250,420492,001092_2014-06-15_17-34-58_260595134347_rgbf000171-resize,-0.789126766,0.789126766,3.673424,-3.673424,9.164038325,2.6935
250,420492,003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize,-0.087852627,0.087852627,2.336924,-2.336924,20.78817272,1.357
250,393442,001808_2014-06-26_20-50-58_260595134347_rgbf000029-resize,-0.103704528,0.103704528,3.727316261,-3.727316261,20.03065155,4.249
250,393442,001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize,-0.167874192,0.167874192,3.237534753,-3.237534753,18.20973466,3.0835
250,393442,000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize,-0.654959648,0.654959648,3.553753245,-3.553753245,8.707843072,2.724
250,393442,001650_2014-06-20_12-09-00_260595134347_rgbf000087-resize,-0.924815404,0.924815404,3.455971737,-3.455971737,47.68045959,1.9505
250,393442,001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize,-0.522609676,0.522609676,3.097492743,-3.097492743,6.762963881,2.0425
250,393442,003495_2014-05-21_16-01-51_094959634447_rgbf000100-resize,-0.529045346,0.529045346,2.90573224,-2.90573224,12.74727881,1.6255
250,393442,001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize,-0.891062928,0.891062928,4.41177425,-4.41177425,11.08813907,4.0325
250,393442,002375_2014-06-28_20-13-44_260595134347_rgbf000032-resize,-0.207473795,0.207473795,3.721055758,-3.721055758,48.7610365,4.0175
250,393442,002568_2014-06-24_13-59-21_094959634447_rgbf000062-resize,-0.357171094,0.357171094,3.39427425,-3.39427425,29.63840999,3.015
250,393442,000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize,-0.08719214,0.08719214,3.287795256,-3.287795256,21.46386214,3.359
250,393442,001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize,-0.087176181,0.087176181,3.695816261,-3.695816261,17.19677127,4.2175
250,393442,000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize,-0.099522811,0.099522811,3.311295256,-3.311295256,14.16539078,3.3825
250,393442,000470_2014-06-09_19-42-40_260595134347_rgbf000094-resize,-0.186394137,0.186394137,2.660753245,-2.660753245,22.48637943,1.831
250,393442,000109_2014-05-14_23-41-52_260595134347_rgbf000035-resize,-0.386849093,0.386849093,2.63473224,-2.63473224,6.620498201,1.3545
250,393442,002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize,-0.361663041,0.361663041,2.58673224,-2.58673224,40.21868783,1.3065
250,393442,003338_2014-05-20_11-01-23_094959634447_rgbf000051-resize,-0.113984237,0.113984237,2.522753245,-2.522753245,28.25149566,1.693
250,393442,002784_2014-06-22_19-26-30_094959634447_rgbf000083-resize,-0.623055783,0.623055783,3.084898907,-3.084898907,3.042252247,1.804666667
250,393442,001100_2014-06-15_17-46-26_260595134347_rgbf000225-resize,-1.076718781,1.076718781,3.745471737,-3.745471737,9.548860597,2.24
250,393442,000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize,-0.542950145,0.542950145,2.93223224,-2.93223224,25.13136208,1.652
250,393442,000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize,-0.602906176,0.602906176,2.842471737,-2.842471737,29.23241499,1.337
250,393442,002964_2014-06-08_17-46-11_094959634447_rgbf000091-resize,-0.338174315,0.338174315,2.745992743,-2.745992743,28.95381292,1.691
250,393442,002136_2014-06-25_21-18-03_260595134347_rgbf000109-resize,-0.027268026,0.027268026,2.561513748,-2.561513748,13.29707844,1.957
250,393442,002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize,-0.187133326,0.187133326,3.886316261,-3.886316261,15.52430364,4.408
250,393442,002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize,-0.478625366,0.478625366,4.033795256,-4.033795256,11.59801887,4.105
250,393442,000691_2014-06-08_13-08-50_260595134347_rgbf000132-resize,-0.503811419,0.503811419,4.081795256,-4.081795256,14.74084621,4.153
250,393442,000457_2014-06-08_16-52-43_260595134347_rgbf000199-resize,-0.239357871,0.239357871,3.577795256,-3.577795256,14.06727982,3.649
250,393442,003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize,-0.640112669,0.640112669,4.137534753,-4.137534753,23.0717647,3.9835
250,393442,001584_2014-06-20_11-07-43_260595134347_rgbf000002-resize,-0.627396445,0.627396445,3.90927425,-3.90927425,17.60283414,3.53
250,393442,001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize,-0.332092282,0.332092282,3.958555758,-3.958555758,15.3490391,4.255
250,393442,003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize,-0.687475674,0.687475674,4.02377425,-4.02377425,19.99945736,3.6445
250,393442,002279_2014-06-28_18-55-32_260595134347_rgbf000040-resize,-0.465468055,0.465468055,2.784565573,-2.784565573,15.96377228,1.504333333
250,393442,002344_2014-06-28_20-06-29_260595134347_rgbf000030-resize,-0.504908713,0.504908713,2.85973224,-2.85973224,37.33165518,1.5795
250,393442,000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize,-0.867359723,0.867359723,3.346471737,-3.346471737,30.99307978,1.841
250,393442,000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize,-0.394286306,0.394286306,3.669034753,-3.669034753,33.40817061,3.515
250,393442,000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize,-0.086003564,0.086003564,3.489555758,-3.489555758,14.89611111,3.786
250,393442,000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize,-0.061882889,0.061882889,3.035534753,-3.035534753,31.36214301,2.8815
250,393442,002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize,-0.1437216,0.1437216,3.599555758,-3.599555758,8.404958011,3.896
250,393442,002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize,-0.723450186,0.723450186,3.27623224,-3.27623224,17.12852126,1.996
250,393442,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,-0.098103798,0.098103798,2.696513748,-2.696513748,5.576511522,2.092
250,393442,002953_2014-06-08_17-32-18_094959634447_rgbf000059-resize,-0.489954494,0.489954494,2.83123224,-2.83123224,13.90502793,1.551
250,393442,002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize,-0.515788454,0.515788454,3.084492743,-3.084492743,12.02060434,2.0295
250,393442,000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize,-0.681350234,0.681350234,2.991971737,-2.991971737,3.095889012,1.4865
250,393442,001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize,-1.0668725,1.0668725,3.93073224,-3.93073224,18.47928258,2.6505
250,393442,002272_2014-06-28_18-53-56_260595134347_rgbf000067-resize,-0.498489001,0.498489001,2.643471737,-2.643471737,10.40924581,1.138
250,393442,001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize,-0.426850207,0.426850207,2.914992743,-2.914992743,4.99196035,1.86
250,393442,003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize,-0.318604952,0.318604952,3.32077425,-3.32077425,10.66482374,2.9415
250,393442,000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize,-0.262739357,0.262739357,2.806253245,-2.806253245,15.89309915,1.9765
250,393442,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,-0.171702273,0.171702273,2.632753245,-2.632753245,14.4293511,1.803
250,393442,000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize,-0.835459688,0.835459688,3.897753245,-3.897753245,11.91082763,3.068
250,393442,001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize,-0.460817163,0.460817163,3.183753245,-3.183753245,17.32566881,2.354
250,393442,002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize,-0.314808788,0.314808788,3.109513748,-3.109513748,17.28886318,2.505
250,393442,002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize,-0.201054084,0.201054084,3.504795256,-3.504795256,15.11997681,3.576
250,393442,000734_2014-06-08_17-39-11_260595134347_rgbf000128-resize,-0.700191898,0.700191898,4.252034753,-4.252034753,16.05223162,4.098
250,393442,000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize,-1.14571807,1.14571807,3.876971737,-3.876971737,25.74260985,2.3715
250,393442,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,-0.076681993,0.076681993,3.675816261,-3.675816261,27.90678342,4.1975
250,393442,000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize,-0.68761483,0.68761483,3.820013748,-3.820013748,8.082259189,3.2155
250,393442,001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize,-0.307741169,0.307741169,2.687992743,-2.687992743,7.608284544,1.633
250,393442,003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize,-0.424365817,0.424365817,2.70623224,-2.70623224,12.37699401,1.426
250,393442,001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize,-0.32007184,0.32007184,2.711492743,-2.711492743,7.049977084,1.6565
