duration,subjID,stimulus,pos_s_residual,abs_s_residual,abs_error,error,groundPlane,actual_depth
1000,998162,003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize,0.436913185,0.436913185,2.53829352,-2.53829352,9.03213421,2.8775
1000,998162,002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize,0.27606145,0.27606145,2.644431173,-2.644431173,44.47386082,2.7575
1000,998162,002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize,1.267030739,1.267030739,1.391518214,-1.391518214,32.96558503,2.183
1000,998162,000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize,0.348403476,0.348403476,3.080018214,-3.080018214,34.79652683,3.8715
1000,998162,000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize,0.000143284,0.000143284,2.962068827,-2.962068827,16.12201726,2.849
1000,998162,002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,1.196474657,1.196474657,1.900242907,-1.900242907,7.377848173,3.144
1000,998162,002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize,0.258363315,0.258363315,3.245518214,-3.245518214,41.59614038,4.037
1000,998162,003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize,1.888760874,1.888760874,1.196329948,-1.196329948,6.696951334,3.1185
1000,998162,002663_2014-06-13_15-50-26_094959634447_rgbf000075-resize,0.323003486,0.323003486,3.505742907,-3.505742907,16.72595409,4.7495
1000,371842,001808_2014-06-26_20-50-58_260595134347_rgbf000029-resize,0.17920156,0.17920156,3.421341514,-3.421341514,20.03065155,4.249
1000,371842,001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize,1.595206502,1.595206502,1.612079103,-1.612079103,18.62632266,3.3865
1000,371842,001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize,0.103219225,0.103219225,2.965913322,-2.965913322,18.20973466,3.0835
1000,371842,000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize,0.190024242,0.190024242,3.00472272,-3.00472272,21.46386214,3.359
1000,371842,000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize,2.392627377,2.392627377,0.939816693,-0.939816693,54.8004659,3.661
1000,371842,001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize,0.433029716,0.433029716,3.153150912,-3.153150912,17.19677127,4.2175
1000,371842,000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize,0.177239083,0.177239083,3.02822272,-3.02822272,14.16539078,3.3825
1000,371842,002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize,0.566078925,0.566078925,3.106960309,-3.106960309,15.52430364,4.408
1000,371842,002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize,0.967616469,0.967616469,2.567269706,-2.567269706,11.59801887,4.105
1000,371842,002213_2014-06-28_18-37-58_260595134347_rgbf000055-resize,0.994789783,0.994789783,2.318960309,-2.318960309,11.38729689,3.62
1000,371842,003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize,0.560337255,0.560337255,2.919150912,-2.919150912,23.0717647,3.9835
1000,371842,001584_2014-06-20_11-07-43_260595134347_rgbf000002-resize,0.333682412,0.333682412,2.939032117,-2.939032117,17.60283414,3.53
1000,371842,001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize,1.122699675,1.122699675,2.480579103,-2.480579103,15.3490391,4.255
1000,371842,003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize,0.271388766,0.271388766,3.053532117,-3.053532117,19.99945736,3.6445
1000,371842,000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize,0.1790558,0.1790558,2.429794528,-2.429794528,10.79697623,2.074
1000,371842,003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize,0.312765666,0.312765666,3.175841514,-3.175841514,24.35560653,4.0035
1000,371842,001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize,0.095573382,0.095573382,2.781603925,-2.781603925,11.38594592,2.6625
1000,371842,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,0.697709706,0.697709706,2.666650912,-2.666650912,18.09172628,3.731
1000,371842,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,0.169262912,0.169262912,2.447794528,-2.447794528,5.576511522,2.092
1000,371842,003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,1.428698261,1.428698261,1.719769706,-1.719769706,35.43119222,3.2575
1000,371842,000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize,0.845749423,0.845749423,2.791269706,-2.791269706,13.24134837,4.329
1000,371842,003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize,0.281813159,0.281813159,3.629460309,-3.629460309,17.90745438,4.9305
1000,371842,002988_2014-06-15_12-24-20_094959634447_rgbf000150-resize,1.317527633,1.317527633,2.519197898,-2.519197898,14.46030657,4.767
1000,371842,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,0.494507288,0.494507288,3.040150912,-3.040150912,25.87613691,4.1045
1000,371842,002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize,0.648327483,0.648327483,1.765603925,-1.765603925,21.7158464,1.6465
1000,371842,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,0.896647186,0.896647186,2.896079103,-2.896079103,35.71435076,4.6705
1000,371842,002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize,0.877275131,0.877275131,2.534960309,-2.534960309,27.2315944,3.836
1000,371842,000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize,1.223076773,1.223076773,2.296079103,-2.296079103,20.69156546,4.0705
1000,371842,002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize,0.813106464,0.813106464,2.851269706,-2.851269706,17.10276028,4.389
1000,371842,001133_2014-06-17_14-49-16_260595134347_rgbf000100-resize,0.436294012,0.436294012,3.147150912,-3.147150912,26.75991825,4.2115
1000,371842,003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize,0.180474227,0.180474227,2.823913322,-2.823913322,10.66482374,2.9415
1000,371842,002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize,0.16660097,0.16660097,2.849413322,-2.849413322,10.99003685,2.967
1000,371842,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,0.089802561,0.089802561,2.395485131,-2.395485131,14.4293511,1.803
1000,371842,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,0.41474576,0.41474576,2.790032117,-2.790032117,11.91317738,3.381
1000,371842,002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize,0.181261149,0.181261149,2.624103925,-2.624103925,17.28886318,2.505
1000,371842,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,1.390673113,1.390673113,2.186388501,-2.186388501,27.90678342,4.1975
1000,371842,002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize,0.827251747,0.827251747,2.825269706,-2.825269706,31.72066218,4.363
1000,371842,001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize,0.533980015,0.533980015,3.165960309,-3.165960309,22.17951068,4.467
1000,371842,001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize,1.661366798,1.661366798,1.887197898,-1.887197898,18.95235575,4.135
1000,371842,000447_2014-06-08_16-15-46_260595134347_rgbf000130-resize,0.527451424,0.527451424,3.177960309,-3.177960309,19.08143291,4.479
1000,371842,001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize,0.897978157,0.897978157,2.695269706,-2.695269706,19.74344947,4.233
1000,371842,000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize,0.207521276,0.207521276,3.567650912,-3.567650912,18.91549954,4.632
1000,371842,002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize,0.853550682,0.853550682,2.181841514,-2.181841514,10.6614012,3.0095
1000,371842,001199_2014-06-17_16-03-48_260595134347_rgbf000077-resize,1.094078782,1.094078782,2.136460309,-2.136460309,28.28224985,3.4375
1000,371842,003083_2014-06-15_15-21-03_094959634447_rgbf000063-resize,0.948302718,0.948302718,2.602769706,-2.602769706,19.17283446,4.1405
1000,371842,000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize,0.382646851,0.382646851,2.849032117,-2.849032117,19.62928538,3.44
1000,371842,000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize,0.423751726,0.423751726,2.971841514,-2.971841514,12.34075727,3.7995
1000,371842,000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize,1.229605365,1.229605365,2.284079103,-2.284079103,16.71621201,4.0585
1000,371842,001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize,0.072176043,0.072176043,3.419698784,-3.419698784,12.34882649,4.010666667
1000,371842,002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize,0.517269903,0.517269903,2.40322272,-2.40322272,44.47386082,2.7575
1000,371842,002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize,0.829826233,0.829826233,1.82872272,-1.82872272,32.96558503,2.183
1000,371842,000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize,1.094651983,1.094651983,2.333769706,-2.333769706,34.79652683,3.8715
1000,371842,001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize,0.10197571,0.10197571,3.761650912,-3.761650912,35.55232951,4.826
1000,371842,000906_2014-06-08_13-35-43_260595134347_rgbf000155-resize,0.467489391,0.467489391,2.49472272,-2.49472272,16.12201726,2.849
1000,371842,002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,0.070304241,0.070304241,3.026413322,-3.026413322,7.377848173,3.144
1000,371842,001110_2014-06-15_17-25-28_260595134347_rgbf000150-resize,0.376273675,0.376273675,2.067294528,-2.067294528,9.336195527,1.7115
1000,371842,002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize,0.294540014,0.294540014,3.209341514,-3.209341514,41.59614038,4.037
1000,371842,002467_2014-06-28_20-38-07_260595134347_rgbf000026-resize,0.621057057,0.621057057,3.204269706,-3.204269706,15.33104622,4.742
1000,371842,003010_2014-06-15_12-54-35_094959634447_rgbf000112-resize,0.084177499,0.084177499,3.000913322,-3.000913322,6.696951334,3.1185
1000,371842,002663_2014-06-13_15-50-26_094959634447_rgbf000075-resize,1.090357893,1.090357893,2.738388501,-2.738388501,16.72595409,4.7495
1000,639734,001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize,0.36036453,0.36036453,2.846921076,-2.846921076,18.62632266,3.3865
1000,639734,001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize,0.525211472,0.525211472,2.543921076,-2.543921076,18.20973466,3.0835
1000,639734,000677_2014-06-08_23-10-32_260595134347_rgbf000158-resize,0.94976784,0.94976784,2.334801407,-2.334801407,19.65196273,3.556
1000,639734,001417_2014-06-19_16-25-36_260595134347_rgbf000115-resize,0.027097267,0.027097267,3.745111241,-3.745111241,49.1709127,4.6255
1000,639734,003081_2014-06-15_15-19-16_094959634447_rgbf000150-resize,0.074194592,0.074194592,3.372921076,-3.372921076,16.63299165,3.9125
1000,639734,001158_2014-06-17_15-32-16_260595134347_rgbf000138-resize,0.419047736,0.419047736,3.310301407,-3.310301407,26.95445197,4.5315
1000,639734,001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize,0.008908675,0.008908675,3.492921076,-3.492921076,11.08813907,4.0325
1000,639734,000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize,0.375325886,0.375325886,2.819421076,-2.819421076,21.46386214,3.359
1000,639734,001235_2014-06-17_16-37-36_260595134347_rgbf000084-resize,0.211295019,0.211295019,3.120921076,-3.120921076,14.54770666,3.6605
1000,639734,000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize,0.551832828,0.551832828,2.780611241,-2.780611241,54.8004659,3.661
1000,639734,001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize,0.58987922,0.58987922,2.996301407,-2.996301407,17.19677127,4.2175
1000,639734,000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize,0.703350561,0.703350561,2.502111241,-2.502111241,14.16539078,3.3825
1000,639734,002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize,1.849477163,1.849477163,1.823562071,-1.823562071,15.52430364,4.408
1000,639734,002213_2014-06-28_18-37-58_260595134347_rgbf000055-resize,0.914948684,0.914948684,2.398801407,-2.398801407,11.38729689,3.62
1000,639734,003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize,0.717186759,0.717186759,2.762301407,-2.762301407,23.0717647,3.9835
1000,639734,001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize,1.251097039,1.251097039,2.352181739,-2.352181739,15.3490391,4.255
1000,639734,003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize,0.901619476,0.901619476,2.423301407,-2.423301407,19.99945736,3.6445
1000,639734,000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize,0.05199975,0.05199975,2.556850578,-2.556850578,10.79697623,2.074
1000,639734,002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize,0.144568555,0.144568555,2.815135827,-2.815135827,8.475049544,2.8435
1000,639734,003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize,0.024686105,0.024686105,3.463921076,-3.463921076,24.35560653,4.0035
1000,639734,000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize,0.290454194,0.290454194,2.975421076,-2.975421076,33.40817061,3.515
1000,639734,000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize,0.483826664,0.483826664,2.905611241,-2.905611241,14.89611111,3.786
1000,639734,002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize,0.083171406,0.083171406,3.356421076,-3.356421076,8.404958011,3.896
1000,639734,000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize,0.265934915,0.265934915,3.306111241,-3.306111241,9.740561609,4.1865
1000,639734,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,1.536178879,1.536178879,1.828181739,-1.828181739,18.09172628,3.731
1000,639734,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,0.042206862,0.042206862,2.574850578,-2.574850578,5.576511522,2.092
1000,639734,002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize,0.076209944,0.076209944,2.512350578,-2.512350578,12.02060434,2.0295
1000,639734,003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,1.793786228,1.793786228,1.354681739,-1.354681739,35.43119222,3.2575
1000,639734,000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize,0.188407888,0.188407888,3.448611241,-3.448611241,13.24134837,4.329
1000,639734,003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize,0.201972061,0.201972061,3.709301407,-3.709301407,17.90745438,4.9305
1000,639734,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,0.651356792,0.651356792,2.883301407,-2.883301407,25.87613691,4.1045
1000,639734,000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize,0.030818886,0.030818886,2.310160412,-2.310160412,3.095889012,1.4865
1000,639734,002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize,0.284580831,0.284580831,2.129350578,-2.129350578,21.7158464,1.6465
1000,639734,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,1.02504455,1.02504455,2.767681739,-2.767681739,35.71435076,4.6705
1000,639734,002995_2014-06-15_12-31-26_094959634447_rgbf000150-resize,0.797434033,0.797434033,2.614801407,-2.614801407,27.2315944,3.836
1000,639734,002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize,0.155764929,0.155764929,3.508611241,-3.508611241,17.10276028,4.389
1000,639734,001133_2014-06-17_14-49-16_260595134347_rgbf000100-resize,1.274763184,1.274763184,2.308681739,-2.308681739,26.75991825,4.2115
1000,639734,001132_2014-06-17_14-48-54_260595134347_rgbf000100-resize,0.160970457,0.160970457,3.213421076,-3.213421076,14.39827921,3.753
1000,639734,003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize,0.602466474,0.602466474,2.401921076,-2.401921076,10.66482374,2.9415
1000,639734,002057_2014-06-24_21-00-13_260595134347_rgbf000120-resize,0.588593216,0.588593216,2.427421076,-2.427421076,10.99003685,2.967
1000,639734,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,0.199437113,0.199437113,2.285850578,-2.285850578,14.4293511,1.803
1000,639734,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,0.704166635,0.704166635,2.500611241,-2.500611241,11.91317738,3.381
1000,639734,001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize,0.165434031,0.165434031,2.348350578,-2.348350578,18.66779988,1.8655
1000,639734,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,0.600760206,0.600760206,2.976301407,-2.976301407,27.90678342,4.1975
1000,639734,001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize,0.279140337,0.279140337,2.139350578,-2.139350578,7.049977084,1.6565
1000,639734,002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize,0.857081552,0.857081552,1.933921076,-1.933921076,7.917686206,2.4735
1000,639734,000773_2014-06-08_22-24-54_260595134347_rgbf000093-resize,0.860469633,0.860469633,3.070181739,-3.070181739,21.45352632,4.973
1000,639734,002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize,0.510720045,0.510720045,3.141801407,-3.141801407,31.72066218,4.363
1000,639734,001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize,0.081576318,0.081576318,3.07373091,-3.07373091,15.98498318,3.2725
1000,639734,002639_2014-06-24_14-51-37_094959634447_rgbf000074-resize,0.006188428,0.006188428,3.497921076,-3.497921076,16.52140679,4.0375
1000,639734,000447_2014-06-08_16-15-46_260595134347_rgbf000130-resize,0.788420159,0.788420159,2.916991573,-2.916991573,19.08143291,4.479
1000,639734,001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize,0.581446456,0.581446456,3.011801407,-3.011801407,19.74344947,4.233
1000,639734,002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize,0.565471121,0.565471121,2.469921076,-2.469921076,10.6614012,3.0095
1000,639734,001199_2014-06-17_16-03-48_260595134347_rgbf000077-resize,1.695857352,1.695857352,1.534681739,-1.534681739,28.28224985,3.4375
1000,639734,001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize,0.140296583,0.140296583,3.251421076,-3.251421076,19.97416996,3.791
1000,639734,000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize,0.331257892,0.331257892,2.900421076,-2.900421076,19.62928538,3.44
1000,639734,000191_2014-05-12_17-07-38_260595134347_rgbf000199-resize,0.817291832,0.817291832,2.578301407,-2.578301407,12.34075727,3.7995
1000,639734,001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize,0.020787085,0.020787085,3.471087742,-3.471087742,12.34882649,4.010666667
1000,639734,002209_2014-06-28_18-36-10_260595134347_rgbf000051-resize,0.061248588,0.061248588,2.539850578,-2.539850578,12.96206883,2.057
1000,639734,000009_2014-05-26_14-32-05_260595134347_rgbf000034-resize,1.45973995,1.45973995,1.968681739,-1.968681739,34.79652683,3.8715
1000,639734,001828_2014-06-26_21-40-03_260595134347_rgbf000024-resize,0.940444882,0.940444882,2.923181739,-2.923181739,35.55232951,4.826
1000,639734,002805_2014-06-22_19-54-03_094959634447_rgbf000079-resize,0.151486654,0.151486654,2.94523091,-2.94523091,7.377848173,3.144
1000,639734,001110_2014-06-15_17-25-28_260595134347_rgbf000150-resize,0.078812708,0.078812708,2.364755495,-2.364755495,9.336195527,1.7115
1000,639734,000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize,0.063931775,0.063931775,2.820540744,-2.820540744,11.71523965,2.6785
1000,639734,002570_2014-06-24_13-59-54_094959634447_rgbf000059-resize,0.006460453,0.006460453,3.497421076,-3.497421076,41.59614038,4.037
1000,639734,002467_2014-06-28_20-38-07_260595134347_rgbf000026-resize,0.64533519,0.64533519,3.179991573,-3.179991573,15.33104622,4.742
1000,639734,002663_2014-06-13_15-50-26_094959634447_rgbf000075-resize,0.64125482,0.64125482,3.187491573,-3.187491573,16.72595409,4.7495
1000,639734,002545_2014-06-24_13-38-53_094959634447_rgbf000080-resize,0.135511319,0.135511319,2.403350578,-2.403350578,12.08382405,1.9205
1000,466947,001516_2014-06-20_16-25-09_260595134347_rgbf000076-resize,0.138208432,0.138208432,2.320406144,-2.320406144,3.862265909,1.7445
1000,466947,003081_2014-06-15_15-19-16_094959634447_rgbf000150-resize,0.550508501,0.550508501,2.896607166,-2.896607166,16.63299165,3.9125
1000,466947,001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize,0.175056609,0.175056609,2.419431272,-2.419431272,6.762963881,2.0425
1000,466947,000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize,1.28426152,1.28426152,2.04818255,-2.04818255,54.8004659,3.661
1000,466947,001094_2014-06-15_17-36-00_260595134347_rgbf000205-resize,0.981498078,0.981498078,2.60468255,-2.60468255,17.19677127,4.2175
1000,466947,000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize,0.440904892,0.440904892,2.764556911,-2.764556911,14.16539078,3.3825
1000,466947,002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize,1.968301008,1.968301008,0.290607166,-0.290607166,40.21868783,1.3065
1000,466947,001584_2014-06-20_11-07-43_260595134347_rgbf000002-resize,0.360657619,0.360657619,2.912056911,-2.912056911,17.60283414,3.53
1000,466947,001175_2014-06-17_15-45-55_260595134347_rgbf000129-resize,1.95597059,1.95597059,1.647308189,-1.647308189,15.3490391,4.255
1000,466947,003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize,2.089137822,2.089137822,1.235783061,-1.235783061,19.99945736,3.6445
1000,466947,002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize,0.734147471,0.734147471,2.225556911,-2.225556911,8.475049544,2.8435
1000,466947,003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize,0.103050269,0.103050269,3.385556911,-3.385556911,24.35560653,4.0035
1000,466947,002725_2014-06-22_11-47-51_094959634447_rgbf000070-resize,1.285938322,1.285938322,1.378082039,-1.378082039,3.938570017,2.195
1000,466947,001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize,1.556580528,1.556580528,1.214132294,-1.214132294,8.40629861,2.429
1000,466947,000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize,0.619330739,0.619330739,2.770107166,-2.770107166,14.89611111,3.786
1000,466947,001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize,0.633645524,0.633645524,2.243531783,-2.243531783,11.38594592,2.6625
1000,466947,000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize,0.998363606,0.998363606,2.57368255,-2.57368255,9.740561609,4.1865
1000,466947,002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize,0.848228324,0.848228324,2.516132294,-2.516132294,18.09172628,3.731
1000,466947,000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize,1.341975401,1.341975401,1.275082039,-1.275082039,5.576511522,2.092
1000,466947,003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,0.110961312,0.110961312,3.037506655,-3.037506655,35.43119222,3.2575
1000,466947,001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize,0.446051033,0.446051033,3.088607166,-3.088607166,25.87613691,4.1045
1000,466947,000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize,0.278573154,0.278573154,2.062406144,-2.062406144,3.095889012,1.4865
1000,466947,001571_2014-06-20_17-21-32_260595134347_rgbf000089-resize,0.274345608,0.274345608,2.236931272,-2.236931272,4.99196035,1.86
1000,466947,002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize,1.982299114,1.982299114,0.431632294,-0.431632294,21.7158464,1.6465
1000,466947,002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize,0.536068867,0.536068867,3.256657422,-3.256657422,35.71435076,4.6705
1000,466947,000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize,1.459423071,1.459423071,2.059732805,-2.059732805,20.69156546,4.0705
1000,466947,002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize,0.490243876,0.490243876,3.174132294,-3.174132294,17.10276028,4.389
1000,466947,001132_2014-06-17_14-48-54_260595134347_rgbf000100-resize,0.239334622,0.239334622,3.135056911,-3.135056911,14.39827921,3.753
1000,466947,000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize,0.106381547,0.106381547,2.378906144,-2.378906144,14.4293511,1.803
1000,466947,000758_2014-06-08_22-05-08_260595134347_rgbf000085-resize,1.237620455,1.237620455,1.967157422,-1.967157422,11.91317738,3.381
1000,466947,001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize,0.801484737,0.801484737,1.935031783,-1.935031783,17.32566881,2.354
1000,466947,001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize,0.271353337,0.271353337,2.242431272,-2.242431272,18.66779988,1.8655
1000,466947,000739_2014-06-08_18-45-58_260595134347_rgbf000068-resize,0.358481421,0.358481421,2.916056911,-2.916056911,8.164356964,3.534
1000,466947,002949_2014-06-26_15-57-42_094959634447_rgbf000079-resize,0.058233183,0.058233183,2.467406144,-2.467406144,17.99500168,1.8915
1000,466947,002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize,0.59442932,0.59442932,2.982632294,-2.982632294,27.90678342,4.1975
1000,466947,002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize,0.200626927,0.200626927,2.372431272,-2.372431272,10.9720278,1.9955
1000,466947,001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize,0.186084771,0.186084771,2.232406144,-2.232406144,7.049977084,1.6565
1000,466947,002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize,0.935445717,0.935445717,1.855556911,-1.855556911,7.917686206,2.4735
1000,466947,002414_2014-06-28_20-24-58_260595134347_rgbf000067-resize,0.305414286,0.305414286,3.347107166,-3.347107166,31.72066218,4.363
1000,466947,001059_2014-06-08_21-53-27_260595134347_rgbf000061-resize,0.965368429,0.965368429,1.800556911,-1.800556911,8.755513319,2.4185
1000,466947,001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize,0.301775444,0.301775444,2.853531783,-2.853531783,15.98498318,3.2725
1000,466947,003292_2014-05-14_21-53-49_094959634447_rgbf000100-resize,0.188069138,0.188069138,3.062531783,-3.062531783,33.08428271,3.4815
1000,466947,002639_2014-06-24_14-51-37_094959634447_rgbf000074-resize,1.079426954,1.079426954,2.42468255,-2.42468255,16.52140679,4.0375
1000,466947,001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize,1.243707519,1.243707519,2.456232805,-2.456232805,22.17951068,4.467
1000,466947,001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize,1.822281635,1.822281635,1.726283061,-1.726283061,18.95235575,4.135
1000,466947,001066_2014-06-08_22-03-20_260595134347_rgbf000066-resize,0.177165825,0.177165825,3.416082039,-3.416082039,19.74344947,4.233
1000,466947,000742_2014-06-08_18-48-09_260595134347_rgbf000164-resize,0.358039894,0.358039894,3.417132294,-3.417132294,18.91549954,4.632
1000,466947,002549_2014-06-24_13-41-39_094959634447_rgbf000022-resize,0.284285672,0.284285672,2.051906144,-2.051906144,4.173644136,1.476
1000,466947,002750_2014-06-22_19-08-03_094959634447_rgbf000094-resize,0.801484737,0.801484737,1.935031783,-1.935031783,8.789636111,2.354
1000,466947,001199_2014-06-17_16-03-48_260595134347_rgbf000077-resize,0.013032435,0.013032435,3.217506655,-3.217506655,28.28224985,3.4375
1000,466947,003083_2014-06-15_15-21-03_094959634447_rgbf000063-resize,0.426465258,0.426465258,3.124607166,-3.124607166,19.17283446,4.1405
1000,466947,001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize,0.41763562,0.41763562,2.974082039,-2.974082039,19.97416996,3.791
1000,466947,000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize,0.073127557,0.073127557,3.440556911,-3.440556911,16.71621201,4.0585
1000,466947,003079_2014-06-15_15-18-20_094959634447_rgbf000152-resize,1.710524156,1.710524156,1.26468255,-1.26468255,9.03213421,2.8775
1000,466947,001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize,0.00514372,0.00514372,3.232006655,-3.232006655,8.994872109,3.452
